rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
14,CNP0568915.1,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(O)=N1)[C@@H](C)CC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CS)C(=O)NCC(=O)O,0.9706555604934692,3395.06,-15.76,55,50,111,1399.75,False,False,2
15,CNP0599505.1,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1C/C(O)=N/CCCC[C@@H](C(N)=O)/N=C(/O)[C@H](CC2=CNC3=CC=CC=C23)/N=C(\O)[C@H](CCCNC(=N)N)/N=C(\O)[C@H](CC2=CC=CC=C2)/N=C(\O)[C@H](CC2=CN=CN2)/N=C/1O,0.969912588596344,1024.2,4.0,14,11,17,403.2,False,False,4
17,CNP0498151.0,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC1=CN=CN1)NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(N)=O)NC(=O)C1CCC(O)=N1)C(C)C)C(N)=O,0.9655898213386536,1619.88,-5.96,23,21,51,689.62,False,False,3
18,CNP0008243.1,COC1=CC(CC[C@@H](O)[C@H](C(=O)CCC2=CC(O)=C(O)C(OC)=C2)[C@]2(C3=CC=NC(N)=C3)CCCC23CCCC3)=CC=C1O,0.9619556069374084,604.74,5.59,5,9,12,155.36,False,False,3
19,CNP0090057.1,CNC(=N)N[C@@H]1C=CCC[C@@]12C#CC[C@H](CC1=CC(OC3CCNCC3)=C(O)C=C1CO)[C@@H](OC(C)=O)C[C@@H](O)CC2,0.9615922570228576,582.74,2.49,7,8,7,156.16,False,False,1
20,CNP0575027.1,CC1=C2N=C(C=C3N=C(/C(C)=C4\N([Co]C#N)[C@H]([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)O[P@@](=O)(O)O[C@H]4[C@@H](O)[C@@H](N5C(Cl)=NC6=CC=CC=C6[C@@H]5Cl)O[C@@H]4CO)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,0.9599275588989258,1411.26,3.99,10,20,27,472.8,False,False,1
21,CNP0506753.1,CC(=O)N[C@H]1[C@@H](O[C@H](C)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC2=CN=CN2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O)O[C@H](CO)[C@H](O)[C@@H]1O,0.9597400426864624,1997.25,-11.87,27,30,54,871.89,False,False,1
22,CNP0557433.1,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(O)=N1,0.95935720205307,1282.48,0.29,17,14,32,448.32,False,False,6
23,CNP0154923.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.9591735005378724,636.82,2.39,6,10,7,166.14,False,False,0
24,CNP0497397.1,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)CN)C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O,0.958340346813202,2916.39,-18.26,46,46,85,1174.3,False,False,2
25,CNP0001633.1,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CN=CN1)NC(=O)C(N)CCC(=O)O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,0.9570664763450624,1200.33,-4.26,18,16,34,506.35,False,False,4
26,CNP0572599.0,CCC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(CS)NC(=O)CNC(=O)C(CS)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CS)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CS)NC(=O)C(NC(=O)C(N)CCCNC(=N)N)C(C)CC)C(C)O)C(C)O)C(C)O)C(C)O)C(C)CC)C(C)CC)C(C)O)C(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CS)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O)C(C)C,0.954874873161316,6868.8,-41.01,109,106,224,2937.54,False,False,7
27,CNP0111789.1,CNC[C@@]1(OC2=CC(CC/C=C/C(=O)C3(CC4=CC=C(O)C(OC)=C4)CCCC3)=CC(NC(=N)NC)=C2O)CC[C@@H](CCOCCCO)C1,0.9545804858207704,680.89,5.46,7,9,19,165.39,False,False,2
28,CNP0579705.1,CCC(C)C(NC(=O)C(CO)NC(=O)C1CSSCC(NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CN)/C(O)=N/C(C)/C(O)=N/[C@@H]([C@@H](C)O)/C(O)=N\1)C(=O)NCC(=O)NC(C)C(=O)NC(C)C(=O)NC(CS)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NCC(=O)N1CCCC1C(=O)NC(C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(C)C(=O)NCC(=O)NC(C)C=O)C(C)CC)C(C)CC)C(C)C,0.9544232487678528,3011.51,-10.83,39,43,86,1181.13,False,False,2
29,CNP0573728.1,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC,0.9531258940696716,3229.89,-13.69,52,48,106,1308.94,False,False,3
30,CNP0532501.0,CC(NC(=O)C(CS)NC(=O)CNC(=O)C(CS)NC(=O)CNC(=O)C(CC1=CNC2=CC(Br)=CC=C12)NC(=O)CNC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CC1=CN=CN1)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)CNC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CS)NC(=O)C(NC(=O)C(CS)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C1CC(O)CN1)C(C)O)C(C)O)C(C)O)C(C)O)C(C)C)C(=O)N(C(=O)CNC(=O)CNC(=O)C(CS)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)C(CS)NC(=O)CN)C(C)O)C(C)O)C(CS)C(=O)NC(=O)C(N)CO,0.9520546793937684,4202.66,-32.61,74,73,125,1764.78,False,False,4
31,CNP0034209.1,COC1=CC(CC[C@@H](O)[C@H](C(=O)CCC2=CC(O)=C(O)C(OC)=C2)C2(C3=CC=NC(N)=C3)CCCC2)=CC=C1O,0.9514355063438416,550.65,4.42,5,9,12,155.36,True,False,3
32,CNP0190057.2,CNC[C@@]1(OC2=CC(CC/C=C\C(=O)C3(CC4=CC=C(O)C(OC)=C4)CCCC3)=CC(NC(=N)NC)=C2O)CC[C@H](CCOC2CCCC2)C1,0.9514279365539552,690.93,7.02,6,8,17,145.16,False,False,2
33,CNP0190057.1,CNC[C@@]1(OC2=CC(CC/C=C/C(=O)C3(CC4=CC=C(O)C(OC)=C4)CCCC3)=CC(NC(=N)NC)=C2O)CC[C@H](CCOC2CCCC2)C1,0.9514279365539552,690.93,7.02,6,8,17,145.16,False,False,2
34,CNP0223536.1,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CN)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O,0.9505709409713744,2805.25,-13.29,43,41,90,1135.81,False,False,5
35,CNP0529647.1,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCC(O)=N1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,0.9504802823066713,965.13,0.25,12,10,24,347.86,False,False,4
36,CNP0610163.1,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@@H]1CCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O,0.9502414464950562,2036.33,-6.51,28,26,46,805.55,False,False,4
37,CNP0201767.3,CO[C@H]1C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]2(C)CC[C@@]3(O)C(=C12)CCC1C(C)(C)[C@@H](O[C@@H]2OC[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)CC[C@@]13C,0.9500563740730286,1335.5,-3.94,16,28,21,460.02,False,False,0
38,CNP0201767.5,CO[C@@H]1C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]2(C)CC[C@@]3(O)C(=C12)CC[C@H]1C(C)(C)[C@@H](O[C@@H]2OC[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)CC[C@@]13C,0.9500563740730286,1335.5,-3.94,16,28,21,460.02,False,False,0
39,CNP0201767.1,CO[C@H]1C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]2(C)CC[C@@]3(O)C(=C12)CC[C@H]1C(C)(C)[C@@H](O[C@@H]2OC[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)CC[C@@]13C,0.9500563740730286,1335.5,-3.94,16,28,21,460.02,False,False,0
40,CNP0201767.2,CO[C@@H]1C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]2(C)CC[C@@]3(O)C(=C12)CC[C@H]1C(C)(C)[C@@H](O[C@@H]2OC[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)CC[C@@]13C,0.9500563740730286,1335.5,-3.94,16,28,21,460.02,False,False,0
41,CNP0201767.6,CO[C@H]1C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]2(C)CC[C@@]3(O)C(=C12)CC[C@H]1C(C)(C)[C@@H](O[C@@H]2OC[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)CC[C@@]13C,0.9500563740730286,1335.5,-3.94,16,28,21,460.02,False,False,0
