rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
565,CNP0183156.1,CNC[C@H]1C[C@H]2CC[C@@H]3C[C@H]2[C@](O)(C1)C1=C3C=CC(CC2=C(O)C3=C4C(=O)C5=C(C3=O)C(CO)=CC(OC(C)=O)=C5/C=C/C3=CC(=CC=C3)C[C@@H](O)CC[C@@H](N)C#CCC4=C2O[C@H]2O[C@@H](C)[C@@H](O)C(O)(O)[C@H]2OC[C@H]2CC3(CCCCC3)NC(N)=N2)=C1C=O,0.9592791199684144,1220.43,4.99,11,20,12,335.27,False,False,4
566,CNP0519877.1,COC1=CC=C(C2=CC=C3NC(=O)[C@@H]4C[C@H](NC(=O)C5=CC=CS5)CN4C(=O)C3=C2)C=C1,0.9592201113700868,447.52,3.39,2,5,4,87.74,True,True,3
567,CNP0422881.1,CC1=CC(O)=C2C(=O)C3=C4C=C5C(=NC=CC5=C3C(=O)C2=C1)NC[C@H](O)[C@@]12CC3(CCCC3)C[C@@H]1C1=C(NC([C@]35CCCC[C@H]3C[C@@]3(CCC(=O)C[C@H]3CC3=CC=C6C(=C3)CCN[C@H]6N)C3=C5N=CN3)=C1)C1=C[C@@]3(O4)O[C@@]4(C1=C2C[C@@]1(CCC2(CCCC2)C1)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]3O,0.9591975808143616,1310.6,9.95,11,16,3,298.49,False,False,6
568,CNP0131205.1,CCC1=CC=C2C=CC=CC2=C1CC1=C(OC)C(O)=CC=C1C[C@H](CC1=CNC=C1)[C@H](O)CC(=O)[C@@]1(C2=CC(O)=CC(CNC)=C2)C=C[C@@H]2SSC[C@@](C)(O)CNCOC3=C2C(=CC=C3OCO)C1,0.959147810935974,974.25,8.37,8,13,17,185.76,False,False,6
569,CNP0454945.2,CS(=O)(=O)N[C@H]1C[C@H]2C(=O)NC3=CC=CC=C3C(=O)N2C1,0.9591398239135742,309.35,-0.23,2,4,2,95.58,True,True,1
570,CNP0454945.1,CS(=O)(=O)N[C@@H]1C[C@@H]2C(=O)NC3=CC=CC=C3C(=O)N2C1,0.9591398239135742,309.35,-0.23,2,4,2,95.58,True,True,1
571,CNP0407818.2,CC[C@]1(O)C[C@@H](O[C@H]2C[C@@H](N(C)C)[C@H](O[C@H]3C[C@@H](O)[C@H](O[C@H]4CCC(=O)[C@@H](C)O4)CO3)[C@@H](C)O2)C2=C(C=C3C(=O)C4=C(O)C=CC(O)=C4C(=O)C3=C2O)[C@H]1C(=O)OC,0.959130585193634,813.85,2.47,5,17,9,237.28,False,False,2
572,CNP0407818.1,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)CO3)C(C)O2)C2=C(C=C3C(=O)C4=C(O)C=CC(O)=C4C(=O)C3=C2O)[C@H]1C(=O)OC,0.959130585193634,813.85,2.47,5,17,9,237.28,False,False,2
573,CNP0594950.1,C=CCNC(=O)N[C@H]1C[C@H]2C(=O)NC3=CC=C(C4=CC=CC(C)=C4C)C=C3C(=O)N2C1,0.9591193199157716,418.5,2.99,3,3,4,90.54,True,True,2
574,CNP0566358.1,COC(=CC1=CC(Cl)=C(O)C(Cl)=C1)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2[C@@H](C[C@@H](OC(C)=O)[C@@H]2C)C(=O)N[C@@H](CC(C)C)C(=O)N(O)[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)OCC(O)C(=O)NC(C(C)(O)CCl)C(=O)O[C@@H]1C,0.9590508937835692,1191.55,1.71,8,18,12,346.38,False,False,1
