rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
201,CNP0092228.1,C=C(/C=C/C=C(/CO[C@@H](CO)CCCCC)[C@@H]1CC[C@]2([C@@H]1O)[C@@H]1/C(=C(/C)C=O)[C@@H](C=C[C@H]1CCO)C[C@]2(O)CCNC)[C@H]1CC=C(C)[C@@H](O)N[C@@](C)(CCOC)CC2=CC=CC(=C2)C1,0.7616671919822693,887.26,7.26,7,10,21,160.74,False,False,1
202,CNP0096592.2,C=C[C@@](C)(CC/C=C(\CO)C(=O)O[C@@H]1C[C@@]2(C(=O)O[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H]4O)[C@H](O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@H](CC1(C)C)C1=CC[C@H]3[C@]4(C)CC[C@@H](O[C@@H]5O[C@H](CO[C@@H]6OC[C@H](O)[C@@H](O)[C@@H]6O[C@@H]6OC[C@H](O)[C@H](O)[C@@H]6O)[C@@H](O)[C@@H](O)[C@H]5NC(C)=O)C(C)(C)[C@H]4CC[C@@]3(C)[C@@]1(C)C[C@@H]2O)O[C@H]1O[C@@H](C)[C@@H](O)[C@H](O)[C@H]1O,0.761111319065094,1887.03,-7.49,24,43,28,685.44,False,False,0
203,CNP0096592.1,C=C[C@](C)(CC/C=C(\CO)C(=O)O[C@H]1C[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](CO)[C@H](O)[C@H]4O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6NC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C)O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,0.761111319065094,1887.03,-7.49,24,43,28,685.44,False,False,0
204,CNP0608953.0,CC(=CCCCCCNC(=N)N)CC(C)C1OC(=O)C(C)C(OC(=O)CC(=O)O)C=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(O)CC(O)CC(O)C(C)C(O)C(C)=CCCC1C)CC(O)C2O,0.7608243227005005,1116.44,3.23,15,18,12,383.56,False,False,0
205,CNP0450309.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@@H]6C7=C(C=C8C9=C(C=CC(=C79)[C@H](SSCCC[C@@H]5O)[C@H]6O)C[C@H](CCCO)[C@@H]8CCO)C4=C(O)C=C3O2)=C2CSS[C@H]3C[C@@H](CC4=CC=CC(CC=O)=C4)CN[C@@H]3C3=CC=CC(=C3)CC2=C1O,0.7607457637786865,1208.6,12.68,8,16,12,210.15,False,False,7
206,CNP0563153.1,O=C1CCC2=CC(OC3CCCC3)=C(O)C(=C2)CC2=CC(=C(C[C@H](O)CC3=CC=CC=C3)C=C2)[C@@H]2CC[C@@H](NC3=NC=CC32)C2=CC3=C(CC=N3)[C@@H](C[C@]3(O)C=CC4=C(O)C=CC=C4CC3)[C@H]2C(=O)[C@H]1CCO,0.7607327699661255,982.23,9.3,6,11,10,181.27,False,False,4
207,CNP0595102.1,C[C@@H]1OC(=O)C(=CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)CNC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](C2=CC=C(O)C=C2)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H]1NC(=O)[C@H](N)CO,0.7605334520339966,1369.28,-6.18,21,21,18,627.88,False,False,5
208,CNP0595102.2,C[C@@H]1OC(=O)/C(=C/C2=CNC3=CC=CC=C23)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)CNC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](C2=CC=C(O)C=C2)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H]1NC(=O)[C@H](N)CO,0.7605334520339966,1369.28,-6.18,21,21,18,627.88,False,False,5
209,CNP0388271.1,CNC(=N)NCCNC[C@@H]([C@H](O)[C@@H](C1=CNC=N1)[C@@H]1NC(=O)[C@@]23CCC[C@@H]2C#C[C@H]2C=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C(=O)O)[C@H]5CNC6=C(C[C@@H]5[C@@]4(C)[C@]4(C)CC[C@@H]5[C@](C)(CO)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H](C[C@@H]13)[C@]5(C1CCCCC1)[C@@H]24)NC=N6)[C@@H](N)O,0.7602534890174866,1282.64,1.87,18,18,16,402.05,False,False,2
210,CNP0277079.1,CNC(=N)NCCNC[C@@H]([C@H](O)[C@@H](C1=CNC=N1)[C@@H]1NC(=O)[C@@]23CCC[C@@H]2C#C[C@H]2C=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C(=O)O)[C@H]5CNC6=C(C[C@@H]5[C@@]4(C)[C@]4(C)CC[C@@H]5[C@](C)(CO)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H](C[C@@H]13)[C@]5(C)[C@@H]24)NC=N6)[C@@H](N)O,0.7602522969245911,1214.52,0.31,18,18,15,402.05,False,False,2
211,CNP0093636.1,CNC(=N)NCCNC[C@@H]([C@H](O)[C@@H](C1=CNC=N1)[C@@H]1NC(=O)[C@@]23CCC[C@@H]2C#C[C@H]2C=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C(=O)O)[C@H]5CNC6=C(C[C@@H]5[C@@]4(C)[C@]4(C)CC[C@@H]5[C@](C)(CO)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H](C[C@@H]13)[C@]5(C1CCCC1)[C@@H]24)NC=N6)[C@@H](N)O,0.7602522969245911,1268.61,1.48,18,18,16,402.05,False,False,2
212,CNP0087917.1,CNC[C@H](CN)C[C@@H](C1=CNC=N1)[C@@H]1NC(=O)C2(CCCC2)[C@H]1C[C@H]1[C@@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@](C)([C@H](O)CO)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C(=O)O)CC[C@]43C)[C@]21C,0.7602370977401733,998.31,2.96,12,14,15,293.2,False,False,1
213,CNP0499968.1,CN[C@@H]1C[C@H]([C@]23C/C=C4\OC(=O)C5=C4CC[C@H]4[C@H]6CC[C@]7(C(=C6C6=CC(O)=CC=C6C6=CC(=CC=C6)CNCCC6=CC(=CC=C6)C[C@@H](CC2)C3)C(=O)O/C7=C\[C@H](CCO)CC2=CC=CC=C2)[C@@H]54)CCN1,0.7598906755447388,952.25,10.28,5,9,7,129.15,False,True,4
214,CNP0292347.0,CC=C(C)C(=O)OC1C(O)CC2(C)C(COC3=CC=C4C=CC(=O)OC4=C3)C(C)=CCC2C1(C)C,0.7594698667526245,480.6,5.43,1,6,5,85.97,True,True,2
215,CNP0208248.1,CNC[C@H](CN)C[C@@H](C1=CNC=N1)[C@@H]1NC(=O)C2(CCCC2)[C@H]1C[C@@H]1[C@@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@](C)(CO)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C(=O)O)CC[C@]43C)[C@@]12C,0.7594557404518127,968.29,3.6,11,13,14,272.97,False,False,1
216,CNP0129449.1,CCCC1OC1C(=O)N[C@@H](CO)C(=O)N[C@@H]1C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C2=CC=C(O)C=C2)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H]([C@H](OP(=O)(O)O)C(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N/C(=C\C2=CNC3=CC=CC=C23)C(=O)O[C@@H]1C,0.7593391537666321,1561.39,-5.34,22,23,24,690.02,False,False,5
217,CNP0318587.1,C=C(/C=C/C=C(/COCCO)[C@@H]1CC[C@]2([C@@H]1O)[C@@H]1/C(=C(/C)C=O)[C@@H](C=C[C@H]1CCO)C[C@]2(O)CCNC)[C@@H]1CC2=CC=CC(=C2)C[C@@](C)(CCOC)NCC2=C[C@@H]1CCC2,0.7592394948005676,827.16,6.38,6,9,17,140.51,False,False,1
218,CNP0239450.1,C=C(/C=C/C=C(/COCO)[C@@H]1CC[C@]2([C@@H]1O)[C@@H]1/C(=C(/C)C=O)[C@@H](C=C[C@H]1CCO)C[C@]2(O)CCNC)[C@@H]1CC2=CC=CC(=C2)C[C@@](C)(CCOC)NCC2=C[C@@H]1CCC2,0.7592394948005676,813.13,6.34,6,9,16,140.51,False,False,1
219,CNP0446024.1,COC1=C2OC[C@H](CO)CC3=CC=C(C=C3N=C(N)N)[C@]34CC[C@@H](CC5=CC=CC(=C5)C[C@@H](C)C5=CC(=C(N5)N5CCNC[C@H]53)C3=CC=CC(=C3)CCC2=C2OC(C3=CC=C(O)C=C3)=CC(=O)C2=C1OCC[C@@H](O)/C=C/C1=CC=CC=C1)C4,0.7585903406143188,1115.38,10.66,7,11,10,214.05,False,False,8
220,CNP0568259.1,C=C(NC(=O)C(=C)NC(=O)C1=CSC(C2=N[C@@H]3C4=CSC(=N4)C4/N=C(/S)C5=CSC(=N5)C(C(C)(O)C(C)O)/N=C(\O)C5CSC(=N5)C(=C/C)/N=C(\O)C(C(C)O)/N=C(\O)C5=CSC(=N5)[C@]3(CC2)/N=C(/O)[C@H](C)/N=C(/O)C(=C)/N=C(/O)C(C)/N=C(/O)C(C(C)C)NC2C=CC3=C(C(C)O)C=C(N=C3[C@H]2O)C(=O)OC4C)=N1)C(=O)O,0.7585270404815674,1667.95,7.55,17,31,11,564.64,False,False,5
221,CNP0454867.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@@H]6C7=C(C=C8C9=C(C=CC(=C79)[C@H](SSCCC[C@@H]5O)[C@H]6O)C[C@H](CCC5(O)CCCCC5)[C@@H]8CCO)C4=C(O)C=C3O2)=C2CSS[C@H]3C[C@@H](CC4=CC=CC(CC(=O)CCO)=C4)CN[C@@H]3C3=CC=CC(=C3)CC2=C1O,0.7584273815155029,1320.77,14.14,9,17,14,230.38,False,False,7
222,CNP0182246.1,CC[C@H]1CC[C@@H]2[C@@H]3CC4=CC(=CC=C4)C[C@H](O)C=C4C[C@H](C5=CC(CO)=CC(NC[C@@](C)(O)CCOC)=C5)C#C[C@@H]5CC(=O)OC6=C5C=C(C[C@@H](OC4=O)C1(O)[C@H]2CCC3=O)C(O)=C6[C@@H]1C=CC=CC1,0.7583873271942139,954.17,7.57,6,12,10,192.08,False,False,3
223,CNP0444237.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@@H]6C7=C(C=C8C9=C(C=CC(=C79)[C@H](SSCCC[C@@H]5O)[C@H]6O)C[C@H](CCC5(O)CCCCC5)[C@@H]8CCO)C4=C(O)C=C3O2)=C2CSS[C@H]3C[C@@H](CC4=CC=CC=C4)CN[C@@H]3C3=CC=CC(=C3)CC2=C1O,0.7583159804344177,1234.68,14.64,8,15,10,193.08,False,False,7
224,CNP0416262.1,C[C@H]1CCC2=CC[C@@H]3[C@H](C[C@H]([C@@H]4COC(=O)[C@H]4C4=CNC=C4)C#C[C@@H](CCCO)[C@@H]4C[C@@]5(O)C6=C7NCC(=O)C[C@@H](C8=CC=C(O)C=C8)CSSC[C@H]8[C@@H](O)[C@@H](O)C[C@@](C)([C@@H]8C7=O)[C@H]6CC[C@]5(CCN=C(N)N)[C@H]4[C@@](C)(O)[C@H](O)C[C@H]3C)[C@@H]2C1,0.7583077549934387,1194.61,6.88,11,15,9,294.27,False,False,2
225,CNP0421951.1,C[C@@H]1CCC2=CC[C@H]3[C@H](CO)C[C@@H](O)[C@](C)(O)[C@H]4[C@@H](C[C@@]5(O)C6=C7NCC(=O)C[C@H](C8=CC=C(O)C=C8)CSSC[C@@H]8[C@@H](O)[C@@H](O)C[C@@](C)([C@@H]8C7=O)[C@H]6CC[C@]45CCN=C(N)N)[C@H](CCCO)C#C[C@@H]([C@@H]4COC(=O)[C@@H]4C4=CNC=C4)C[C@@H]3[C@@H]2C1,0.7583077549934387,1210.61,5.85,12,16,10,314.5,False,False,2
226,CNP0464915.1,CC[C@@H]1C[C@@H]2SSCC3=C4C=C(CC(C)C)C(O)=C3CC3=CC(=CC=C3)[C@H]2N[C@H]1CSSC[C@H]1CCC[C@](O)(CC[C@H]2CC3=C5C(=CC6=C7C5=C(C=C3)[C@@H]3SSCCC[C@H](O)[C@@H](C[C@@H]7[C@H]3O)OC3=C5C(=O)C(O)=C4OC5=CC(O)=C63)[C@@H]2CCO)C1,0.7580439448356628,1262.78,14.8,8,17,5,193.08,False,False,6
227,CNP0416284.1,C=C(/C=C/C=C(/COCC)[C@@H]1CC[C@]2([C@@H]1O)[C@@H]1/C(=C(/C)C=O)[C@@H](C=C[C@@H]1CCO)C[C@]2(O)CCNC)[C@H]1CC=C(C)[C@@H](O)N[C@](C)(CCOC)CC2=CC=CC(=C2)C1,0.7579900622367859,801.12,6.33,6,9,16,140.51,False,False,1
228,CNP0493227.1,C/C=C(\CCO)C(=O)O[C@]1(C)[C@H](CO)C=C2CSS[C@H]3C[C@@H]4C(=O)C=C[C@H]5[C@@H]([C@@H]4NC)[C@@H]3N5C(=O)CC3=CN=C(N)C=C3[C@H]2[C@]12CC1=CC3=C(C=C1O2)OC(=O)C([C@@]12CCCC[C@@H]1CC[C@@H](O)[C@H]2CC[C@H](O)[C@@H]1CCC[C@@H](C)C1)=C3,0.7579050064086914,1133.48,7.82,6,16,11,234.98,False,False,3
229,CNP0422563.1,COC1=CC([C@@H]2CC(=O)C[C@H](O)[C@@H]3[C@@H](C#C[C@H]2CC2=CC=CC=C2)CN[C@H]2C[C@@H]4C=C[C@@H](CCO)C5=C[C@@H]6CCC[C@]67C[C@@]54[C@@H]4C[C@H]7C5=CC(O)=C(O)C=C5[C@]324)=C(CO)C=C1O,0.7578732967376709,838.05,6.92,7,9,7,159.71,False,False,3
230,CNP0125896.1,CNC(=N)N[C@@H]1C#C[C@@H]2CC3(C=C(CC4=CC5=CC=CC=C5N4)[C@]24C[C@H]2CC[C@@H]4[C@H]4[C@H](C[C@@H](O)[C@@]4(O)C1)[C@]2(C)O)CCCC3,0.7578527331352234,596.82,4.63,7,4,3,124.39,False,True,2
231,CNP0088962.1,CN[C@H]1CSSC[C@@H]2C3=CC(O)=CC=C3[C@]34[C@@H](CC[C@@]35[C@H](O)[C@@H]1C[C@H]1[C@H]3C[C@@]6([C@H](O)[C@]7(O)O[C@@H](C(=O)OC8=C(CO)NC9=CC=C%10C=C%11C=CC=CC%11=CC%10=C89)[C@H](O[C@H]15)[C@]37O)[C@@]13CCC[C@@H]1C=C[C@H]1[C@@]5(CC[C@@H](C=O)C5)CC[C@]16CC3)C[C@H]1CC[C@@H]2[C@H]14,0.757645308971405,1215.59,10.52,8,14,5,211.03,False,False,5
232,CNP0525049.1,CNC(=N)NCCC/C=C/CCC[C@H](C)C[C@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)/C=C/[C@H](C)[C@H](O)C[C@H](O)[C@H](C)[C@@H](O)CC[C@H](C)[C@H](O)C[C@]2(OC)O[C@H](C[C@@H](OC(=O)CC(=O)O)C[C@H](O)C[C@@H](O)[C@H](C)[C@H](O)/C=C/C=C/[C@@H]1C)C[C@H](O)[C@H]2O,0.7575262784957886,1156.5,4.17,14,18,15,358.57,False,False,0
233,CNP0579700.1,C=C(NC(=O)C(=C)NC(=O)C1=CSC([C@H]2CC[C@]34/N=C(/O)[C@H](C)/N=C(/O)C(=C)/N=C(/O)C(C)/N=C(/O)C(C(C)C)NC5C=CC6=C(C(C)O)C=C(N=C6[C@H]5O)C(=O)OC(C)C(/N=C(/S)C5=CSC(=N5)C(C(C)(O)C(C)O)/N=C(\O)C5CSC(=N5)C(=C/C)/N=C(\O)C(C(C)O)/N=C(\O)C5=CSC3=N5)C3=NC(=CS3)[C@H]4N2)=N1)C(=O)O,0.7569251656532288,1669.96,7.39,18,31,11,564.31,False,False,5
234,CNP0138090.1,C/C(=C/CCCCCNC(=N)N)C[C@@H](C)[C@@H]1OC(=O)[C@@H](C)[C@@H](O)/C=C/[C@H](C)[C@@H](O)C[C@H](O)[C@@H](C)[C@@H](O)CC[C@H](C)[C@@H](O)C[C@]2(O)O[C@H](C[C@H](O)C[C@H](O)C[C@H](O)[C@@H](C)[C@H](O)/C(C)=C/CC[C@H]1C)C[C@@H](O)[C@@H]2O,0.7566589117050171,1030.39,3.21,15,16,9,340.19,False,False,0
235,CNP0465000.1,COC1=C2OC[C@H](CO)CC3=CC=C(C=C3N=C(N)N)[C@@]3(C[C@@H]4C5=C(C=C[C@H]4C3)C=CC3=CC4=CC=CC=C4C=C53)[C@H]3CNCCN3C3=C(C=C(C4(C)CCCC4)N3)C3=CC=CC(=C3)CCC2=C2OC(C3=CC=C(O)C=C3)=CC(=O)C2=C1OCC[C@@H](O)/C=C/C1=CC=CC=C1,0.7566567063331604,1267.58,14.32,7,11,11,214.05,False,False,10
236,CNP0262028.1,C[C@@H](O)C1=CC2=C[C@H]3[C@H](C=C2C(C=O)=C1)CC[C@@]12CC[C@@H]4[C@@]5([C@H](O)CO)CC=C[C@H](C[C@@H]5O)[C@]43[C@H]1C(=O)C=C1[C@H]3C[C@@]4(C)CCC#C[C@H](O)[C@]35[C@@]3(CCC[C@@H]3C=C[C@]5(O)C[C@]12C)C4,0.7566088438034058,855.12,5.4,6,8,4,155.52,False,False,1
239,CNP0582615.1,CC[C@H](/C=C1\OC(=O)C2=C3C4=CC(O)=CC=C4C4=CC(=CC=C4)CNCCC4=CC(=CC=C4)C[C@@H]4CC[C@@]([C@@H]5CCN[C@H](NC)C5)(C/C=C5\OC(=O)C6=C5CC[C@H]5[C@H]3CC[C@@]21[C@@H]65)C4)CC1=CC=CC=C1,0.7565091848373413,936.25,11.31,4,8,6,108.92,False,True,4
240,CNP0577431.1,CC[C@H](/C=C1\OC(=O)C2=C3C4=CC(O)=CC=C4C4=CC(=CC=C4)CNCCC4=CC(=CC(CNC)=C4)C[C@@H]4CC[C@@]([C@@H]5CCN[C@H](NC)C5)(C/C=C5\OC(=O)C6=C5CC[C@H]5[C@H]3CC[C@@]21[C@@H]65)C4)CC1=CC=CC=C1,0.7565091848373413,979.32,11.03,5,9,8,120.95,False,True,4
241,CNP0592389.1,CCCNCC1=CC2=CC(=C1)CCNCC1=CC=CC(=C1)C1=CC=C(O)C=C1C1=C3C(=O)O/C(=C\[C@H](CC)CC4=CC=CC=C4)[C@@]34CC[C@@H]1[C@@H]1CCC3=C(C(=O)O/C3=C\C[C@@]3([C@@H]5CCN[C@H](NC)C5)C[C@H](CCCO)[C@H](C3)[C@@H]2NC[C@H](C)O)[C@@H]14,0.7563188076019287,1138.55,11.27,8,12,16,173.44,False,False,4
242,CNP0098745.1,CCOC(=O)C1=C(C=O)/C(=C2\CCC(=O)[C@@H](C3=CC=C4NC=CC4=C3)C2)C2=C(O1)C(CO)=C1O[C@H]([C@](C)(O)C3CCNCC3)CC1=C2OC1CCCCC1,0.7559443712234497,738.88,6.12,4,10,9,156.41,False,False,3
243,CNP0418616.1,CN[C@H]1CSSC[C@H]2C3=CC(O)=CC=C3[C@@]34[C@@H](CC[C@@]35[C@H](O)[C@@H]1C[C@@H]1[C@H]5O[C@H]3[C@H](C(=O)OC5=C(CO)NC6=CC=C7C=C8C=CC=CC8=CC7=C56)O[C@@]5(O)[C@H](O)[C@@]6(C[C@@H]1[C@@]35O)[C@]13CCC5(CCCC5)[C@H]1C=C[C@H]1CCC[C@@]16CC3)C[C@@H]1CC[C@H]2[C@@H]14,0.7559031248092651,1187.58,11.1,8,13,4,193.96,False,False,5
244,CNP0448829.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@@H]6C7=C(C=C8C9=C(C=CC(=C79)[C@H](SSCCC[C@@H]5O)[C@H]6O)C[C@H](CCCO)[C@H]8CCO)C4=C(O)C=C3O2)=C2CSS[C@H]3C[C@@H](CC4=CC=CC(CC(=O)CCO)=C4)CN[C@@H]3C3=CC=CC(=C3)CC2=C1O,0.7556545734405518,1252.65,12.43,9,17,14,230.38,False,False,7
245,CNP0464117.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@@H]6C7=C(C=C8C9=C(C=CC(=C79)[C@H](SSCCC[C@@H]5O)[C@H]6O)C[C@H](CCCO)[C@@H]8CCO)C4=C(O)C=C3O2)=C2CSS[C@H]3C[C@H](CC4=CC=CC(CC(=O)CCCO)=C4)CN[C@H]3C3=CC=CC(=C3)CC2=C1O,0.7556545734405518,1266.68,12.82,9,17,15,230.38,False,False,7
246,CNP0476732.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@@H]6C7=C(C=C8C9=C(C=CC(=C79)[C@H](SSCCC[C@@H]5O)[C@H]6O)C[C@H](CCCO)[C@@H]8CCO)C4=C(O)C=C3O2)=C2CSS[C@H]3C[C@@H](CC4=CC=CC=C4)CN[C@@H]3C3=CC=CC(=C3)CC2=C1O,0.7555423378944397,1166.56,12.94,8,15,10,193.08,False,False,7
247,CNP0443340.1,CCC1=CC=C2C=C1C[C@@H]1CC[C@]3(C1)C1=CC=C(C[C@@H](CO)COC4=C(OC)C(OCC[C@@H](O)/C=C/C5=CC=CC=C5)=C5C(=O)C=C(C6=CC=C(O)C=C6)OC5=C4CCC4=CC(=CC=C4)C4=C(NC(=C4)[C@@H](C)C2)N2CCNC[C@H]23)C(N=C(N)N)=C1,0.7551964521408081,1143.44,11.23,7,11,11,214.05,False,False,8
248,CNP0133625.3,C/C1=C/C=C/[C@@H](C)[C@@H]([C@H](C)CCC/C=C/CCCNC(=N)N)OC(=O)/C=C/C=C/[C@@H](C)[C@@H](O)C[C@H](O)[C@H](C)[C@H](O)CC[C@H](C)[C@H](O)C[C@]2(O)O[C@@H](C[C@H](OC(=O)CC(=O)O)C[C@@H](O)C[C@H](O)C[C@H]1O)C[C@H](O)[C@@H]2O,0.755125880241394,1054.33,2.93,14,17,12,363.33,False,False,0
249,CNP0133625.2,C/C1=C\C=C\[C@@H](C)[C@@H]([C@H](C)CCC/C=C/CCCNC(=N)N)OC(=O)/C=C/C=C/[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H](O)C[C@]2(O)O[C@@H](C[C@H](OC(=O)CC(=O)O)C[C@H](O)C[C@H](O)C[C@@H]1O)C[C@@H](O)[C@@H]2O,0.755125880241394,1054.33,2.93,14,17,12,363.33,False,False,0
250,CNP0133625.1,C/C1=C\C=C\[C@H](C)[C@H]([C@@H](C)CCC/C=C\CCCNC(=N)N)OC(=O)/C=C\C=C\[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H](C)[C@H](O)CC[C@H](C)[C@@H](O)C[C@@]2(O)O[C@H](C[C@@H](OC(=O)CC(=O)O)C[C@@H](O)C[C@H](O)C[C@H]1O)C[C@H](O)[C@H]2O,0.755125880241394,1054.33,2.93,14,17,12,363.33,False,False,0
251,CNP0441942.1,CC(C)CC1=CC(C2=C(O)C(=O)C3=C4O[C@@H]5C[C@H]6C7=C(C=C8C9=C(C=C[C@@H]8CCO)C=CC(=C79)[C@H](SSCCC[C@H]5O)[C@@H]6O)C4=C(O)C=C3O2)=C2CSSC[C@H](NC3CCCCC3)C3=CC=CC(=C3)CC2=C1O,0.7548397183418274,1058.42,12.72,7,14,7,172.85,False,False,6
252,CNP0251215.1,CN[C@H]1CSSCC2=C(C3=C(O)C(=O)C4=C5O[C@H]6C[C@H]7C8=C(C=C9C%10=C(C=C[C@@H]9CCO)C=CC(=C8%10)[C@H](SSCCC[C@H]6O)[C@H]7O)C5=C(O)C=C4O3)C=C(CC(C)C)C(O)=C2CC2=CC=CC1=C2,0.7548385262489319,990.3,11.02,7,14,6,172.85,False,False,6
253,CNP0506957.1,C=C1C(=O)O[C@@H]2/C=C(/C)[C@@H](O)C[C@H]3O[C@]3(C)C[C@@H](OC(=O)/C(=C/COC(=O)C(O)C(C)C)CO)[C@@H]12,0.7547944784164429,494.54,0.73,3,10,7,152.12,True,False,0
254,CNP0466335.1,COC1=C2OC[C@@H](CO)CC3=CC=C(C=C3N=C(N)N)[C@]3(C[C@@H]4C=CC5=CC=CC=C5[C@@H]4C3)[C@@H]3CNCCN3C3=C(C=C(C4(C)CCCC4)N3)C3=CC=CC(=C3)CCC2=C2OC(C3=CC=C(O)C=C3)=CC(=O)C2=C1OCC[C@@H](O)/C=C/C1=CC=CC=C1,0.7543613314628601,1167.46,12.01,7,11,11,214.05,False,False,8
255,CNP0281376.1,C=C[C@](C)(O)CC/C=C(\CO)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@](C)(C=C)CC/C=C(\CO)C(=O)O[C@H]2C[C@]3(C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H](O)C[C@]4(C)C(=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7NC(C)=O)C(C)(C)[C@@H]6CC[C@]54C)[C@@H]3CC2(C)C)O[C@@H]1C,0.7542640566825867,2069.25,-6.31,25,46,35,731.97,False,False,0
256,CNP0281376.2,C=C[C@@](C)(O)CC/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O[C@](C)(C=C)CC/C=C(\CO)C(=O)O[C@@H]2C[C@]3(C(=O)O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](C)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@@H]5O)[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)C[C@]4(C)C(=CC[C@H]5[C@]6(C)CC[C@@H](O[C@H]7O[C@@H](CO[C@H]8OC[C@H](O)[C@@H](O)[C@@H]8O[C@H]8OC[C@H](O)[C@@H](O)[C@@H]8O)[C@H](O)[C@@H](O)[C@@H]7NC(C)=O)C(C)(C)[C@H]6CC[C@@]54C)[C@@H]3CC2(C)C)O[C@H]1C,0.7542640566825867,2069.25,-6.31,25,46,35,731.97,False,False,0
