rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
30,CNP0436586.1,C=C(CO)C[C@@H]1C[C@H](O)[C@@H]2O[C@@H]3C[C@]4(C)O[C@@H]5CC[C@@H]6O[C@@H]7C/C=C\[C@@H]8O[C@@H]9C[C@H](C)C[C@H](O)[C@@H](CC(=O)O)O[C@H]9C[C@H]8O[C@H]7C/C=C\C[C@H]6O[C@@]5(C)CC[C@H]4O[C@H]3C[C@H]2O1,0.9476926922798156,859.06,4.63,4,13,5,181.06,False,False,0
31,CNP0569078.1,C[C@H](O)CNC[C@@H]1C2=C(CC[C@H]3CCC[C@@H]31)NC([C@@H](O)COC1=CC(CCC3=CC(CO)=C(CCCCC[C@@H]4CSSCC5=CC=CC6=C5C=C[C@@H](C[C@H]4N)[C@@H]6O)O3)=CC=C1O)=C2,0.9476330876350404,900.26,8.83,8,11,18,177.36,False,False,4
32,CNP0577119.0,CC1(C)C=CC2=CC(C3=C(O)C(=O)C4=C(O)C=C(O)C=C4O3)=CC(O)=C2O1,0.9474458694458008,368.34,3.47,4,7,1,120.36,True,True,3
33,CNP0388067.2,CC(C)C[C@@H](NC(=O)[C@@H]1CSC2C3=CC=CC=C3C(=O)N21)C(=O)O,0.9462785720825196,348.42,1.87,2,4,5,86.71,True,True,1
34,CNP0388067.3,CC(C)C[C@@H](NC(=O)[C@@H]1CS[C@H]2C3=CC=CC=C3C(=O)N12)C(=O)O,0.9462785720825196,348.42,1.87,2,4,5,86.71,True,True,1
35,CNP0388067.4,CC(C)C[C@H](NC(=O)[C@@H]1CS[C@H]2C3=CC=CC=C3C(=O)N12)C(=O)O,0.9462785720825196,348.42,1.87,2,4,5,86.71,True,True,1
36,CNP0388067.6,CC(C)C[C@H](NC(=O)[C@@H]1CS[C@@H]2C3=CC=CC=C3C(=O)N21)C(=O)O,0.9462785720825196,348.42,1.87,2,4,5,86.71,True,True,1
37,CNP0388067.1,CC(C)C[C@H](NC(=O)[C@@H]1CSC2C3=CC=CC=C3C(=O)N21)C(=O)O,0.9462785720825196,348.42,1.87,2,4,5,86.71,True,True,1
38,CNP0388067.5,CC(C)C[C@@H](NC(=O)[C@@H]1CS[C@@H]2C3=CC=CC=C3C(=O)N21)C(=O)O,0.9462785720825196,348.42,1.87,2,4,5,86.71,True,True,1
39,CNP0490388.1,CC(C)O[C@H]1[C@H](O[C@@H]2OC=C3C(=O)O[C@@H]4CC[C@H](CO)[C@@H]4CSSC4[C@@H](C[C@H]5CCNC(N)=N5)SSCC=C[C@@H]2[C@@H]3C=CC2=C(NC(=N)NCCCO)C(C(=O)O)=C[N+](=C2)[C@H]4CO)O[C@H](CO)[C@@H](O)C1(O)O,0.945892095565796,1087.35,0.66,13,22,14,344.33,False,False,1
40,CNP0591632.0,COCCOC(=O)C1=C(C)OC2=CC(Br)=C(OCC3=CC=C([N+](=O)[O-])C=C3)C=C12,0.9458299279212952,464.27,4.79,0,7,8,101.04,True,True,3
41,CNP0430158.1,C=C(C[C@@H]1C[C@H](O)[C@@H]2O[C@@H]3C[C@]4(C)O[C@@H]5CC[C@@H]6O[C@@H]7C/C=C\[C@@H]8O[C@@H]9C[C@H](C)C[C@@H]%10OC(=O)C[C@H]%10O[C@H]9C[C@H]8O[C@H]7C/C=C\C[C@H]6O[C@@]5(C)CC[C@H]4O[C@H]3C[C@H]2O1)C(=O)O,0.9444292783737184,855.03,5.2,2,13,3,166.9,False,False,0
42,CNP0479565.0,O=C(NN=CC1=CC=C(C2=CC=C(Br)C=C2)O1)C1=CC=CC([N+](=O)[O-])=C1,0.9444124698638916,414.22,4.38,1,5,5,97.74,True,True,3
43,CNP0273528.2,O=C1C(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C2=CC=C(O)C(OS(=O)(=O)O)=C2)OC2=CC(O)=CC(O)=C12,0.9442935585975648,544.44,-1.06,8,14,6,253.88,False,False,3
44,CNP0273528.3,O=C1C(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)=C(C2=CC=C(O)C(OS(=O)(=O)O)=C2)OC2=CC(O)=CC(O)=C12,0.9442935585975648,544.44,-1.06,8,14,6,253.88,False,False,3
45,CNP0273528.1,O=C1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C2=CC=C(O)C(OS(=O)(=O)O)=C2)OC2=CC(O)=CC(O)=C12,0.9442935585975648,544.44,-1.06,8,14,6,253.88,False,False,3
46,CNP0095276.1,C[C@H]1[C@H](O)CC[C@H]2C[C@H]([C@H](O)CCCCCC[C@@H](O)CC(=O)O)C=CN21,0.9439327120780944,369.5,2.27,4,5,10,101.23,True,True,0
47,CNP0603488.0,CCOC(=O)C1=CC=C[N+](CC(=NNC2=CC=C([N+](=O)[O-])C=C2[N+](=O)[O-])C2=CC=C(I)C=C2)=C1,0.9431065320968628,576.33,4.09,1,8,9,140.85,True,False,3
48,CNP0348236.1,COC1=CC=C([C@H]2OC3=CC=CC=C3[C@@H]3CC(C4=CC(C)=CC=C4C)=NN23)C(C(=O)O)=C1OC,0.942662000656128,458.51,5.26,1,6,5,80.59,True,True,3
49,CNP0348236.2,COC1=CC=C([C@H]2OC3=CC=CC=C3[C@H]3CC(C4=CC(C)=CC=C4C)=NN32)C(C(=O)O)=C1OC,0.942662000656128,458.51,5.26,1,6,5,80.59,True,True,3
50,CNP0573921.1,COC1=C(CO)C(=O)O/C1=C1/OC2=CCCN3[C@H]([C@@H](O)[C@H]4C=CC[C@H](C5CCCC5)C4)[C@H]4C[C@@]56CC[C@]7(CCC[C@@H]7CC7=CC(=CC=C7)CC7=CC=C(C=C7)C[C@@H]7C[C@H]8CC9CC(C#CCC%10=CC=C(CCO)C=C%10C[C@H](C9)[C@@H]8C7)C7=CC(=CC=C7)[C@H]5[C@@H]4C[C@H]3[C@H]2[C@@H]1CO)C6,0.9408933520317078,1278.77,15.01,4,9,8,128.92,False,True,4
54,CNP0538365.1,CC(C)O[C@H]1[C@H](O[C@@H]2OC=C3C(=O)O[C@H]4CC[C@@H](CO)[C@@H]4CSS[C@@H]4C5C#CC(=CC6=C[N+](=CC(C(=O)O)=C6NC(=N)NCCCO)[C@@H]4CO)[C@H]3[C@H]2C=CCSS5)O[C@H](CO)[C@@H](O)C1(O)O,0.9408515691757202,998.21,0.98,11,19,12,293.92,False,False,1
55,CNP0007329.1,COC1=CC=C2C(=C1)CN(C(=O)NC(C)C)CC[C@H]1COC(=O)N21,0.9402204155921936,333.39,2.34,1,4,2,71.11,True,True,1
56,CNP0427683.1,C=C(C[C@@H]1C[C@H](O)[C@@H]2O[C@@H]3C[C@]4(C)O[C@@H]5CC[C@@H]6O[C@@H]7C/C=C\[C@@H]8O[C@@H]9C[C@H](C)C[C@@H]%10OC(=O)C[C@H]%10O[C@H]9C[C@H]8O[C@H]7C/C=C\C[C@H]6O[C@@]5(C)CC[C@H]4O[C@H]3C[C@H]2O1)C(O)CC(=O)O,0.9396312832832336,899.08,4.95,3,14,5,187.13,False,False,0
59,CNP0347027.1,COC1=CC=C(NC(=O)[C@@H](NC(=O)N2CCC3=CC(OC)=C(OC)C=C3C2)C(C)C)C(OC)=C1,0.937102735042572,471.55,3.45,2,6,8,98.36,True,True,2
60,CNP0501490.0,COCCOC(=O)C1=C(C)N(CCCNC2=CC=C([N+](=O)[O-])C=C2Cl)C2=CC=C(O)C=C12,0.9369809031486512,461.9,4.52,2,8,10,115.86,True,True,3
61,CNP0540549.1,CO[C@@H]1C(=O)N(C)[C@@H]2CN(C(=O)NC3=CC=C(Cl)C(C)=C3)C[C@H]12,0.9360078573226928,337.81,1.97,1,3,2,61.88,True,True,1
62,CNP0009542.0,COC1=CC(C=NNC(=O)C2=CC=CC=C2N)=CC=C1O,0.9359397292137146,285.3,1.75,3,5,4,96.94,True,True,2
63,CNP0526489.1,CC(=O)C1=C(C)C(O)=C2C=C(C(=O)O)C=C(O[C@@H]3O[C@@H]4[C@@H](O)CC[C@H]5O[C@@]4(C[C@@H]4C6=C5CC=C6[C@]5(CCO)COC[C@H]6C[C@]7(CC[C@]8(CCCC89CCCC9)C7)C[C@H]4[C@H]65)[C@H](O)[C@H]3O)C2=C1O,0.9358364939689636,911.1,7.17,7,12,6,212.67,False,False,2
64,CNP0490025.0,CCOC(=O)C1=C(C)OC2=CC(Br)=C(OC(=O)C3=CC=C([N+](=O)[O-])C=C3)C=C12,0.9357295036315918,448.23,4.81,0,7,5,108.88,True,True,3
65,CNP0547299.0,CC1=CC=C(C=NNC(=O)C2=CC=C([N+](=O)[O-])C=C2)O1,0.9357001781463624,273.25,2.26,1,5,4,97.74,True,True,2
66,CNP0118924.0,O=C1C(OS(=O)(=O)O)=C(C2=CC=C(OS(=O)(=O)O)C(O)=C2)OC2=CC(O)=CC(O)=C12,0.9356326460838318,462.37,0.94,5,11,5,218.1,True,False,3
67,CNP0143310.0,O=C1C(OS(=O)(=O)O)=C(C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C12,0.9350799918174744,382.3,1.46,5,9,3,174.73,True,False,3
68,CNP0485183.0,O=C(NN=CC1=CC=CO1)C1=CC=C([N+](=O)[O-])C=C1,0.9349974393844604,259.22,1.95,1,5,4,97.74,True,True,2
69,CNP0087876.0,CCOC(=O)C1=C(C)OC2=CC(Br)=C(OCC3=CC(C)=CC=C3C)C=C12,0.9349102973937988,417.3,5.88,0,4,5,48.67,True,True,3
70,CNP0537665.0,O=C(NN=CC1=CC=C(C2=CC=C([N+](=O)[O-])C=C2)O1)C1=CC=CC=C1O,0.9347188472747804,351.32,3.32,2,6,5,117.97,True,True,3
71,CNP0111029.1,COC1=CC2=C(C=C1OC)CN(C(=O)C1=C([C@H](C)O)ON=C1C1=CC=C(Cl)C=C1)CC2,0.9344616532325744,442.9,4.26,1,6,5,85.03,True,True,3
72,CNP0117542.1,CCCCCCNC(=O)C1=CC=CC=C1N1C(=O)[C@@H]2CC3=C(NC4=CC=CC=C34)C(C3=CC=CC=C3C)N2C1=O,0.933295965194702,534.66,6.27,2,3,8,85.51,False,True,4
73,CNP0611030.1,O=C1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C2=CC=C(O)C(O)=C2)OC2=CC(CO)=CC(O)=C12,0.9331758618354796,478.41,-0.75,8,12,5,210.51,False,False,3
74,CNP0611030.0,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(C2=CC=C(O)C(O)=C2)OC2=CC(CO)=CC(O)=C12,0.9331758618354796,478.41,-0.75,8,12,5,210.51,False,False,3
75,CNP0204719.1,CCCCC1C/C=C/C=C/C=C/C=C/C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O,0.933161199092865,707.81,1.29,7,13,6,230.99,False,False,0
76,CNP0204719.5,CCCC[C@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@@H]2O)C[C@H]2O[C@@](O)(C[C@H](O)C[C@@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@@H]2C(=O)O,0.933161199092865,707.81,1.29,7,13,6,230.99,False,False,0
77,CNP0204719.2,CCCCC1C/C=C/C=C/C=C/C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(C[C@H](O)CC3OC3/C=C/C(=O)O1)C[C@H](O)[C@@H]2C(=O)O,0.933161199092865,707.81,1.29,7,13,6,230.99,False,False,0
78,CNP0204719.3,CCCC[C@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@H](C)[C@H](O)[C@H](N)[C@@H]2O)C[C@H]2O[C@@](O)(C[C@H](O)C[C@@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@@H]2C(=O)O,0.933161199092865,707.81,1.29,7,13,6,230.99,False,False,0
79,CNP0204719.4,CCCC[C@@H]1C/C=C\C=C\C=C\C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@H]2O[C@](O)(C[C@H](O)C[C@@H]3O[C@H]3/C=C/C(=O)O1)C[C@H](O)[C@@H]2C(=O)O,0.933161199092865,707.81,1.29,7,13,6,230.99,False,False,0
80,CNP0500542.0,CCOC(=O)C1=C(C2=CC=C(OC)C=C2)OC2=CC=C(OCC3=CC=C([N+](=O)[O-])C=C3)C=C12,0.9331358075141908,447.44,5.77,0,7,8,101.04,True,True,4
81,CNP0544587.1,CC(=O)C1=C(C)C(O)=C2C=C(C(=O)O)C=C(O[C@@H]3O[C@@H]4[C@@H](O)CC[C@H]5O[C@@]4(C[C@@H]4C6=C5CC=C6[C@]5(CCCO)COC[C@H]6C[C@]7(CC[C@]8(CCCC89CCCC9)C7)C[C@H]4[C@H]65)[C@H](O)[C@H]3O)C2=C1O,0.9326487183570862,925.12,7.56,7,12,7,212.67,False,False,2
82,CNP0394743.1,COC1=CC2=C(C=C1OC)CN1C(=O)N(CCCC(=O)NC3=CC=C4OCOC4=C3)C(=O)[C@@H]1C2,0.932527482509613,467.48,2.54,1,7,7,106.64,True,True,2
83,CNP0409351.1,COC1=CC2=C(C=C1OC)CN(C(=O)C1=C(C)C=C(C)NC1=O)[C@H](C(N)=O)C2,0.932517111301422,385.42,1.06,2,5,4,114.72,True,True,2
84,CNP0529784.0,CCOC(=O)C1=C(C2=CC=CC=C2)OC2=CC(Br)=C(OCC3=CC=CC([N+](=O)[O-])=C3)C=C12,0.9322270750999452,496.31,6.53,0,6,7,91.81,True,True,4
87,CNP0236222.0,COC(=O)C1CC23C4=C(CCC41)C(O)CC1CN4CC(C)C(C=CC12O)C43O,0.9320170283317566,387.48,0.82,3,6,1,90.23,True,True,0
88,CNP0193070.0,COC1=CC=C(N2C(=O)CC(N3CCC4=C(C3)NC3=CC=C(OC)C=C43)C2=O)C(OC)=C1,0.9316052794456482,435.48,2.88,1,6,5,84.1,True,True,3
89,CNP0393012.2,CC[C@@H](O)CCCCCCCCCCC(=O)N[C@H]1CSSC[C@@H](C(=O)OC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,0.9313740134239196,770.07,3.71,4,10,16,174.45,True,False,0
90,CNP0393012.1,CC[C@@H](O)CCCCCCCCCCC(=O)N[C@H]1CSSC[C@@H](C(=O)OC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,0.9313740134239196,770.07,3.71,4,10,16,174.45,True,False,0
91,CNP0499841.1,CC1=CC=CC(NC(=O)[C@H]2[C@H]3C=C[C@@]4(O3)[C@H]2C(=O)N(C[C@@H]2COC3=CC=CC=C3O2)[C@@H]4C(=O)N[C@@H]2CCC[C@@H](C)[C@@H]2C)=C1,0.9312169551849364,585.7,3.87,2,6,6,106.2,True,True,2
92,CNP0499841.2,CC1=CC=CC(NC(=O)[C@H]2[C@H]3C=C[C@@]4(O3)[C@H]2C(=O)N(C[C@@H]2COC3=CC=CC=C3O2)[C@@H]4C(=O)N[C@@H]2CCC[C@H](C)[C@@H]2C)=C1,0.9312169551849364,585.7,3.87,2,6,6,106.2,True,True,2
93,CNP0499841.3,CC1=CC=CC(NC(=O)[C@H]2[C@H]3C=C[C@@]4(O3)[C@H]2C(=O)N(C[C@@H]2COC3=CC=CC=C3O2)[C@@H]4C(=O)N[C@@H]2CCC[C@@H](C)[C@H]2C)=C1,0.9312169551849364,585.7,3.87,2,6,6,106.2,True,True,2
94,CNP0499841.4,CC1=CC=CC(NC(=O)[C@H]2[C@H]3C=C[C@@]4(O3)[C@H]2C(=O)N(C[C@@H]2COC3=CC=CC=C3O2)[C@@H]4C(=O)N[C@@H]2CCC[C@H](C)[C@H]2C)=C1,0.9312169551849364,585.7,3.87,2,6,6,106.2,True,True,2
95,CNP0366064.1,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C=C[C@@]2(O)COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC[C@]2(C)O,0.9306620359420776,762.71,-4.87,10,20,10,310.28,False,False,0
96,CNP0366064.2,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C=C[C@@]2(O)COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC[C@]2(C)O,0.9306620359420776,762.71,-4.87,10,20,10,310.28,False,False,0
97,CNP0392758.1,COC(=O)[C@H](CC(C)C)NC(=O)N1CCC2=CC(OC)=C(OC)C=C2C1,0.9306593537330629,364.44,2.36,1,5,6,77.1,True,True,1
98,CNP0514481.0,COC1=CC(C=NNC(=O)CCC(=O)NC2=CC=C(Br)C=C2)=CC=C1O,0.9303436279296876,420.26,3.03,3,5,7,100.02,True,True,2
99,CNP0169360.1,CC1=CC(OC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)=C2C3=C(CCCC3)C(=O)OC2=C1,0.9303077459335328,427.5,4.29,0,6,2,86.05,True,True,2
100,CNP0038179.0,CCOC(=O)C1=C(C(C)(C)C)OC2=CC=C(OCC3=CC=C(Br)C=C3)C=C12,0.9302355051040648,431.33,6.25,0,4,5,48.67,True,True,3
101,CNP0498730.0,CCOC(=O)C1=C(C)N(CCCNC2=CC=C([N+](=O)[O-])C=C2Cl)C2=CC=C(O)C=C12,0.930142879486084,431.88,4.9,2,7,8,106.63,True,True,3
102,CNP0504502.0,COC1=CC(C=NNC(=O)CCC(=O)NC2=CC=C(I)C=C2)=CC=C1O,0.9301112294197084,467.26,2.87,3,5,7,100.02,True,True,2
103,CNP0010013.0,COC1=CC(C=NNC(=O)CCC(=O)NC2=CC=CC=C2C)=CC(OC)=C1OC,0.9299818277359008,399.45,2.89,2,6,9,98.25,True,True,2
107,CNP0370571.2,COC1=CC=CC2=C1O[C@@H](C1=CC=C(OC)C(OC)=C1C(=O)O)N1N=C(C3=CC=C(Br)C=C3)C[C@H]21,0.9296382069587708,539.38,5.42,1,7,6,89.82,False,True,3
108,CNP0370571.1,COC1=CC=CC2=C1O[C@H](C1=CC=C(OC)C(OC)=C1C(=O)O)N1N=C(C3=CC=C(Br)C=C3)C[C@H]21,0.9296382069587708,539.38,5.42,1,7,6,89.82,False,True,3
109,CNP0582855.0,COC1=CC(C=NNC(=O)CNC(=O)C2=CC=C(Cl)C=C2)=CC=C1O,0.9294281601905824,361.79,1.93,3,5,6,100.02,True,True,2
110,CNP0605728.1,COC1=C(CO)C(=O)O/C1=C1/OC2=CCCN3[C@@H]4[C@@H](O)[C@H]5C[C@H](C6CCCC6)CC=C5CSSC[C@@H]5C[C@]67C[C@H]4[C@H](C[C@H]3[C@H]2[C@@H]1CO)[C@H]6C1=CC(=CC=C1)[C@H]1C#CCC2=CC=CC=C2C[C@@H]2C[C@H](C[C@@H]3C[C@H](CC4=CC=C(C=C4)CC4=CC(=CC=C4)C[C@H]4CCC[C@@]45C7)C[C@H]32)C1,0.9290761351585388,1324.89,16.47,3,10,4,108.69,False,True,4
111,CNP0145443.1,COC1=CC2=C(C=C1OC)CN1C(=O)N(CCCC(=O)N(C)C[C@@H]3CCCN4CCCC[C@H]34)C(=O)[C@@H]1C2,0.9288034439086914,512.65,2.9,0,6,8,82.63,True,True,1
112,CNP0551983.0,CC1=CC=[N+](CC(=NNC2=CC=C([N+](=O)[O-])C=C2[N+](=O)[O-])C2=CC=C(I)C=C2)C=C1,0.9281330108642578,518.29,4.22,1,6,7,114.55,True,True,3
114,CNP0376749.1,CC1=CC(OC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)=C2C3=C(CCC3)C(=O)OC2=C1,0.9276862740516664,413.47,3.9,0,6,2,86.05,True,True,2
115,CNP0258198.3,COC1=C(O)C=C(C2=C(OC)C(=O)C3=C(O)C=C(O)C=C3O2)C=C1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0.9276491403579712,478.41,0.41,6,12,5,188.51,False,False,3
116,CNP0258198.1,COC1=C(O)C=C(C2=C(OC)C(=O)C3=C(O)C=C(O)C=C3O2)C=C1O[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,0.9276491403579712,478.41,0.41,6,12,5,188.51,False,False,3
117,CNP0258198.2,COC1=C(O)C=C(C2=C(OC)C(=O)C3=C(O)C=C(O)C=C3O2)C=C1O[C@@H]1OC[C@@H](O)C(O)C1O,0.9276491403579712,478.41,0.41,6,12,5,188.51,False,False,3
