rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
3,CNP0500786.1,CC(C)(C)S(=O)(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,0.9967964291572572,630.85,3.1,5,7,15,161.48,True,False,2
4,CNP0074906.1,CC1=NC(COC2=CC=C(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)C3=CC=C4OCOC4=C3)C=C2)=CS1,0.9955305457115172,703.84,3.87,2,12,14,154.98,False,False,3
7,CNP0008875.1,C/C=C(/CNCC)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@H](CC1=CC=CC(O)=C1)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9944614171981812,735.84,4.82,6,13,13,216.28,False,False,5
9,CNP0008525.1,C/C=C(/C)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(NCC)N=C1)C([C@H](CC1=CC=CC(O)=C1)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9934033751487732,720.82,6.08,5,12,12,190.26,False,False,5
10,CNP0008866.1,C/C=C(/CCNC)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@H](CC1=CC=CC(O)=C1)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9931206107139589,735.84,4.82,6,13,13,216.28,False,False,5
11,CNP0483060.1,CCC1=NC2=C(C=C1[C@@H]1C=C3[C@H]4CC[C@@H](O)C(=O)C[C@@H](CO)C[C@]56OC(=O)[C@@]7(CC#C[C@](C(=O)O)(O5)C(O)(O)[C@H](O)[C@H]6O)O[C@]3(OC3=CC5=C(C(O)=C31)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O5)[C@H](O)[C@@H](O)[C@@]7(O)CC#CC1=C4NC=C1)[C@H]1CCC[C@H](C1)N2,0.9929444193840028,1244.22,0.77,16,24,7,442.27,False,False,5
13,CNP0502120.1,C[C@H](CCC/C=C/C(=O)CCC1=CC=C(O)C(OCCC2=CC=C(O)C([C@@H]3CC(=O)C4C=CN=C4CC#CC4=CC5=C(C=CN[C@@H]5N)C=C43)=C2)=C1)CCC1=CC=CC=C1CCO,0.9928485155105592,832.05,8.71,5,9,18,154.47,False,False,4
14,CNP0008874.1,C/C=C(\C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@H](CC1=CC=CC(O)=C1)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O)C1CCCC1,0.9926950931549072,746.86,6.4,5,12,11,204.25,False,False,5
16,CNP0250243.1,C/C=C(/C)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@@H]1C3=CC=NC(N)=C3C=C[C@@]1(CO)C1=CC=CC(O)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9922592043876648,746.82,4.94,6,13,9,224.48,False,False,5
17,CNP0008227.1,C/C=C(/C)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@H](CC1=CC=CC(O)=C1)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.99225252866745,692.77,5.23,5,12,10,204.25,False,False,5
18,CNP0206567.1,CCN[C@@H]1C=C2C=CC[C@@H]3CCCC[C@](C)(CC4=CC=C(N)N=C4)CC4=CC=CC5=C4C(=O)[C@]4(O[C@@]4(C/C=C(\C)C[C@]4(C6=CC=NC(NCNC)=C6)CCCN=C(NC)N4)C5=O)C(=O)OC[C@@H]1C[C@H]23,0.9919424057006836,938.23,7.14,6,14,12,197.28,False,False,3
19,CNP0137614.1,C/C=C(/CO)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@H](CC1=CC=CC(O)=C1)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9918312430381776,708.77,4.2,6,13,11,224.48,False,False,5
21,CNP0397316.1,CCN[C@H]1C=C2C=CC[C@@H]3CCCC[C@](C)(CC4=CC=C(N)N=C4)CC4=CC=CC5=C4C(=O)[C@]4(O[C@@]4(C/C=C(\C)C4([C@@]6(C7=CC=NC(NCNC)=C7)CCCN=C(NC)N6)CCCC4)C5=O)C(=O)OC[C@@H]1C[C@H]23,0.9916714429855348,992.32,8.31,6,14,12,197.28,False,False,3
22,CNP0091513.1,C[C@@H]1C=C[C@H]([C@@H](O)CC(=O)CCC2=CC=C3OC#CC4(CCCC4)[C@@H]4C#C[C@@H](O)C5=CC=C6C(=C5CC5=CNC7=CN(C=C57)C4OC3=C2)C=CN[C@@H]6N)[C@@H](O)C1,0.991449773311615,752.91,6.08,6,9,6,154.99,False,False,4
24,CNP0098715.1,C[C@H]1C=C[C@H]([C@@H](O)CC(=O)CCC2=CC=C3OC#CC4(CCCC4)[C@H]4C#C[C@H](O)C5=CC=C6C(=C5CC5=CNC7=CN(C=C57)C4OC3=C2)C=CN[C@@H]6N)CC1,0.9910110235214232,736.91,7.1,5,8,6,134.76,False,True,4
25,CNP0385865.1,C/C=C(\C)C(=O)OC(C)(C)[C@]1(CC2=CC(N)=NC=C2CC(=O)N2C[C@H](CNC)[C@H]2CCC(C)C)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.9907743334770204,644.81,5.0,2,9,12,136.99,True,False,3
26,CNP0089248.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC=C2OC#CC3(CCCC3)[C@H]3C#C[C@H](O)C4=CC=C5C(=C4CC4=CNC6=CN(C=C46)C3OC2=C1)C=CN[C@@H]5N,0.9899017810821532,728.89,6.05,6,9,9,154.99,False,False,4
27,CNP0195855.1,CCCCC[C@H]1C#CO[C@@H](C[C@H]2C=C(O)C=C[C@H]2CCCCC2=CC=CC(N[C@H](CC3=CC=CC=C3)[C@H](C)O)=C2)CC(=O)CCC2=CC=C(OC)C(=C2)OCC2=C(CO)C=C3C1=C(O)C=C1C3=C2C=C[C@@H]1C,0.9898582100868224,972.28,13.12,5,9,18,137.71,False,False,5
29,CNP0592274.1,CCC1=NC2=C(C=C1[C@@H]1C=C3[C@H]4CC[C@@H](O)C(=O)C[C@@H](CO)C[C@]56OC(=O)[C@@]7(CC#C[C@](C(=O)O)(O5)C(O)(O)[C@H](O)[C@H]6O)O[C@]3(OC3=CC5=C(C(O)=C31)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O5)[C@H](O)[C@@H](O)[C@@]7(O)CC#CC1=C4NC=C1)[C@H]1CC=C[C@H](C1)N2,0.9896983504295348,1242.21,0.55,16,24,7,442.27,False,False,5
30,CNP0132839.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC2=C(C=C1O)OC#CC1(CCCC1)[C@H]1C#C[C@H](O)C3=CC=C4C(=C3CC3=CNC5=CN(C=C35)C1O2)C=CN[C@@H]4N,0.9895423650741576,744.89,5.76,7,10,9,175.22,False,False,4
32,CNP0456354.0,O=C(NC1=S=CC=N1)C1=CC=CC(CN2C(=O)N(CC3=CC=CC(C(=O)NC4=S=CC=N4)=C3)C(CC3=CC=CC=C3)C(O)C(O)C2CC2=CC=CC=C2)=C1,0.98940908908844,758.93,3.94,4,7,10,146.93,True,False,4
33,CNP0162017.1,COC1=CC=C2C=C1OCC1=C3C=C[C@H](C)C4=C3C(=C(C(O)=C4)[C@H](CC3=CC=CC=C3)C#CO[C@@H](C[C@@H]3C=C(O)C=C[C@H]3CCCCC3=CC=CC(N[C@H](CC4=CC=CC=C4)[C@H](C)O)=C3)CC(=O)CC2)C=C1CO,0.9893909096717834,992.27,12.78,5,9,16,137.71,False,False,6
34,CNP0313778.1,COC1=CC=C2C=C1OCC1=C3C=C[C@@H](C)C4=C3C(=C(C(O)=C4)[C@@H](CC3=CC=CC=C3)C#CO[C@@H](C[C@@H]3C=C(O)C=C[C@H]3CCCCC3=CC=CC(N[C@H](CC4=CC=CC=C4)[C@H](C)O)=C3)CC(=O)CC2)C=C1C(O)O,0.9891555905342102,1008.26,12.28,6,10,16,157.94,False,False,6
35,CNP0151006.1,CCCCC[C@H]1C#CO[C@@H](C[C@@H]2C=C(O)C=C[C@H]2CCCCC2=CC=CC(N[C@H](CC3=CC=CC=C3)[C@H](C)O)=C2)CC(=O)CCC2=CC=C(OC)C(=C2)OCC2=C(C(O)O)C=C3C1=C(O)C=C1C3=C2C=C[C@H]1C,0.9891456365585328,988.27,12.61,6,10,18,157.94,False,False,5
38,CNP0090157.1,C[C@@H]1C=C[C@@H]([C@@H](O)CC(=O)CCC2=CC3=C(C=C2O)OC#CC2(CCCC2)[C@H]2C#C[C@H](O)C4=CC=C5C(=C4CC4=CNC6=CN(C=C46)C2O3)C=CN[C@@H]5N)[C@H](O)C1,0.9886560440063475,768.91,5.78,7,10,6,175.22,False,False,4
39,CNP0318320.1,CCCCC[C@@H](O)CC(=O)CCC1=CC=C2OC#CC3(CCCC3)[C@@H]3C#C[C@@H](O)C4=CC=C5C(=C4CC4=CNC6=CN(C=C46)C3OC2=C1)C=CN[C@@H]5N,0.9885303378105164,712.89,7.08,5,8,9,134.76,False,True,4
40,CNP0563016.0,CCCCCCCCCCCCCCCC(=O)NC1CC(O)C(O)N=C(O)C2C(O)C(C)CN2C(=O)C(C(O)CC(N)=O)N=C(O)C(C(O)CC2=CC=C(O)C(O)=C2)N=C(O)C2CC(O)CN2C(=O)C(C(C)O)N=C1O,0.9881550073623656,1079.26,0.77,15,17,22,425.24,False,False,1
41,CNP0543591.1,C/C=C(\C)C(=O)OC(C)(C)[C@]1(CC2=CC(N)=[NH+]C=C2CC(=O)N2CC[C@@H]2CCC(C)C)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.988142192363739,602.75,4.97,1,7,10,126.21,True,True,3
42,CNP0138401.0,O=C1N(CC2=CC=CC(CO)=C2)C(CC2=CC=CC=C2)C(O)C(O)C(CC2=CC=CC=C2)N1CC1=CC=CC(CO)=C1,0.9881069660186768,566.7,4.05,4,5,10,104.47,True,True,4
43,CNP0568737.1,CCC1=NC2=C(C=C1[C@H]1C=C(CC3=CC=CN3)[C@]3(OC4=CC5=C(C(O)=C41)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O5)O[C@@]1(CC#C[C@]4(C(=O)O)O[C@](C[C@H](CO)CC=O)(OC1=O)[C@H](O)[C@@H](O)C4(O)O)[C@@H](O)[C@H](O)[C@H]3O)[C@H]1CCC[C@H](C1)N2,0.9880504012107848,1152.13,0.58,15,23,13,422.04,False,False,5
45,CNP0521733.1,CC[C@H]1CCCC[C@@H]1CCCC(=O)[C@H](O)C(=O)CCC1=CC(OC)=C(O)C([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CC=CN2)=C1,0.9879527688026428,643.83,5.9,5,8,15,158.76,False,False,3
48,CNP0157989.1,C[C@H](CCC/C=C/C(=O)CCC1=CC=C(O)C(OCCC2=CC=C(O)C([C@@H]3CC(=O)C4=C(CC#CC5=CC6=C(C=CN[C@@H]6N)C=C53)NC=C4)=C2)=C1)CCC1=CC=CC=C1CCO,0.98590350151062,832.05,8.92,6,8,18,157.9,False,False,5
49,CNP0419281.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC=C(O)C(OC2CC#C[C@H](O)C3=CC=C4C(=C3CC3=CNC5=CN2C=C35)C=CN[C@@H]4N)=C1,0.985859215259552,638.77,4.62,7,9,11,165.99,False,False,4
50,CNP0101738.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC=C2OC#CC[C@H]3C#C[C@@H](O)C4=CC=C5C(=C4CC4=CNC6=CN(C=C46)C3OC2=C1)C=CN[C@@H]5N,0.9857906103134156,674.8,4.88,6,9,9,154.99,False,False,4
51,CNP0513232.1,CCC1=NC2=C(C=C1[C@@H]1C=C3[C@H]4CC[C@@H](O)C(=O)C[C@@H](CO)C[C@]56OC(=O)[C@@]7(CC#C[C@](C(=O)O)(O5)C(O)(O)[C@H](O)[C@H]6O)O[C@]3(OC3=CC5=C(C(O)=C31)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O5)[C@H](O)[C@@H](O)[C@@]7(O)CC#CC1=C4NC=C1)[C@H](C)CCN2,0.9857104420661926,1218.18,0.24,16,24,7,442.27,False,False,5
52,CNP0588476.1,CCCNCC1=C[C@H]2CC[C@@H](CCC3=CC=C(O)C(CC4=CC=CC(O)=C4)=C3)C#CC3=C4C(=NC5=C3C[C@@H]3C[C@H](CO)CO[C@H]3N5)N3C=C5C=C([C@]67C8=C9C=CC=C8C[C@@H]8CC[C@@H]%10CCCC[C@]%10(OC[C@@H]6CC9)[C@@H]87)C=C(COC6=C(O)C=C(CO)C7=C6C=C[C@H](C7)[C@@H](O)CC2O[C@H]14)C5=C3,0.985681176185608,1331.7,13.46,8,14,12,200.18,False,False,7
54,CNP0087676.1,CCCCC[C@H]1/C=C/C(=O)[C@]2(CC3=CC=C(O)C(OC)=C3)CCC[C@@H]2CSSC/N=C(/NC)NC2=CC(=CC3=C2OC#CC[C@H]2C[C@](CNC)(C[C@@H]2C[C@H](O)OC)O3)C12CCCC2,0.9852520227432252,903.26,9.36,5,13,12,142.9,False,False,2
55,CNP0221219.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC(OC2CC#C[C@@H](O)C3=CC=C4C(=C3CC3=CNC5=CN2C=C35)C=CN[C@@H]4N)=C(O)C=C1O,0.9852403402328492,654.76,4.32,8,10,11,186.22,False,False,4
56,CNP0596402.1,COC1=CC(CCC(=O)[C@H](O)C(=O)CCC[C@H]2CCC[C@H](CCO)C2)=CC([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CC=CN2)=C1O,0.9851742386817932,659.82,4.88,6,9,16,178.99,False,False,3
57,CNP0517003.1,CNC(=O)C1=CC=CC(CN2[C@H](COC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H](COC3=CC=CC=C3)N(CC3=CC=CC=C3)S2(=O)=O)=C1,0.985016703605652,631.75,3.23,3,7,11,128.64,True,False,4
59,CNP0340327.1,C/C=C(\C)C(=O)OC(C)(C)[C@]1(CC2=CC(N)=NC=C2CC(=O)N2CC[C@@H]2CCC(C)C)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.9848275184631348,601.74,5.55,1,8,10,124.96,False,True,3
60,CNP0340123.2,CC[C@@H](C)[C@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]2CCCN2C(=O)[C@@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)CCCCCCCCCCCCCC(C)C)CC2=CC=C(C=C2)OC1=O,0.9847376942634584,1461.76,2.36,15,18,36,492.68,False,False,2
61,CNP0340123.1,CCC(C)[C@H]1NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)[C@H](NC(=O)C(CCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)CCCCCCCCCCCCCC(C)C)CC2=CC=C(C=C2)OC1=O,0.9847376942634584,1461.76,2.36,15,18,36,492.68,False,False,2
62,CNP0573920.1,CCCNCC1=C[C@H]2CC[C@@H](CCC3=CC=C(O)C(CC4=CC=CC(O)=C4)=C3)C#CC3=C4C(=NC5=C3CC[C@@H](OC)N5)N3C=C5C=C([C@]67C8=C9C=CC=C8CC[C@H]6CO[C@]68CCCC[C@H]6CC[C@@H](C9)[C@H]87)C=C(COC6=C(O)C=C(CO)C7=C6C=C[C@@H](C7)[C@@H](O)CC2O[C@H]14)C5=C3,0.9846948981285096,1275.64,13.85,7,13,12,179.95,False,False,7
63,CNP0092892.1,CC[C@@H](CC=O)CC[C@H]1/C=C/C(=O)[C@]2(CC3=CC=C(O)C(OC)=C3)CCC[C@@H]2CSSC/N=C(/NC)NC2=CC(=CC3=C2OC#CC[C@H]2C[C@](CNC)(C[C@@H]2C[C@H](O)OC)O3)C12CCCC2,0.9846620559692384,945.3,9.18,5,14,14,159.97,False,False,2
64,CNP0376722.1,CC[C@@H](CC=O)CC[C@H]1/C=C/C(=O)[C@@]2(CC3=CC=C(O)C(OC)=C3)CCC[C@@H]2CC#C/N=C(/NC)NC2=C3OC#CC[C@H]4C[C@](CNC)(C[C@H]4C[C@H](O)OC)OC3=CC(=C2)C12CCCC2,0.9845319390296936,891.16,8.19,5,12,14,159.97,False,False,2
65,CNP0006625.1,C/C=C(/C)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@H](CCO)C1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9844350218772888,630.7,3.66,5,12,10,204.25,False,False,4
66,CNP0131492.1,CNCNC1=CC([C@@]2(C/C(C)=C/C[C@@]34O[C@@]35C(=O)OC[C@@H]3C[C@H]6C(=C[C@H]3NCC3CCCCC3)C=CC[C@@H]6CCCC[C@@](C)(CC3=CC=C(N)N=C3)CC3=C(C5=O)C(=CC=C3)C4=O)CCCN=C(NC)N2)=CC=N1,0.9842386841773988,1006.35,8.7,6,14,13,197.28,False,False,3
67,CNP0608937.0,CCC(C)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CCC(N)=O)NC(=O)C1CSSCC(N)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC1CSSCC(C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(CCC(N)=O)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC2=CN=CN2)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O,0.9841012358665466,6866.82,-37.81,101,106,153,2982.32,False,False,6
68,CNP0608937.1,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC(N)=O)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CCSC)NC(=O)[C@@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC2=CN=CN2)NC(=O)[C@@H](CC2=CN=CN2)NC(=O)[C@@H](C)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCC(N)=O)NC1=O,0.9841012358665466,6866.82,-37.81,101,106,153,2982.32,False,False,6
69,CNP0360883.1,C/C=C(\C)C(=O)OC(C)(C)[C@]1(CC2=CC=C(N)N=C2)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.9840577244758606,434.49,3.97,1,7,5,104.65,True,True,3
70,CNP0505535.1,CCC1=NC2=C(C=C1[C@@H]1C=C3CC4=C(C#CC[C@]5(O)[C@H](O)[C@@H](O)[C@@]3(OC3=CC6=C(C(O)=C31)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O6)O[C@@]51CC#C[C@]3(C(=O)O)O[C@](C[C@H](CO)CC(=O)CO)(OC1=O)[C@H](O)[C@@H](O)C3(O)O)C=CN4)[C@H]1CCC[C@H](C1)N2,0.983972668647766,1218.18,0.07,16,24,12,442.27,False,False,5
71,CNP0252648.1,CCN[C@@H]1C=C2C=CC[C@@H]3CCCC[C@](C)(CC4=CC=C(N)N=C4)CC4=CC=CC5=C4C(=O)[C@]4(O[C@@]4(C/C(CO)=C(\C)CC4(C6=CC=NC(NCNC)=C6)CCCCC4)C5=O)C(=O)OC[C@@H]1C[C@H]23,0.983826458454132,925.23,8.55,5,12,13,181.09,False,False,3
72,CNP0562351.1,CCCNCC1=C[C@H]2CC[C@@H](CCC3=CC=C(O)C(CC4=CC=CC(O)=C4)=C3)C#CC3=C4C(=NC5=C3C[C@@H]3CCCO[C@@H]3N5)N3C=C5C=C([C@]67C8=C9C=CC=C8C[C@@H]8CC[C@@H]%10CCCC[C@]%10(OC[C@@H]6CC9)[C@@H]87)C=C(COC6=C(O)C=C(CO)C7=C6C=C[C@H](C7)[C@@H](O)CC2O[C@H]14)C5=C3,0.9836249351501464,1301.68,14.24,7,13,11,179.95,False,False,7
73,CNP0354910.1,CCCCC[C@@H](O)CC(=O)CCC1=CC=C2OC#CC[C@H]3C#C[C@@H](O)C4=CC=C5C(=C4CC4=CNC6=CN(C=C46)C3OC2=C1)C=CN[C@@H]5N,0.9833496809005736,658.8,5.91,5,8,9,134.76,False,True,4
74,CNP0106366.1,CCCCC[C@@H](O)CC(=O)CCC1=CC=C(O)C(OC2CC#C[C@@H](O)C3=CC=C4C(=C3CC3=CNC5=CN2C=C35)C=CN[C@@H]4N)=C1,0.9831523895263672,622.77,5.65,6,8,11,145.76,False,False,4
75,CNP0491928.1,CNC(=N)NCC1=C[C@H]2CC[C@@H](CCC3=CC=C(O)C(CC4=CC=CC(O)=C4)=C3)C#CC3=C4C(=NC5=C3C[C@@H]3C[C@H](CO)CO[C@H]3N5)N3C=C5C=C([C@]67C8=C9C=CC=C8C[C@@H]8CC[C@@H]%10CCCC[C@]%10(OC[C@@H]6CC9)[C@@H]87)C=C(COC6=C(O)C=C(CO)C7=C6C=C[C@H](C7)[C@@H](O)CC2O[C@H]14)C5=C3,0.9829402565956116,1345.69,12.2,10,14,10,236.06,False,False,7
76,CNP0509116.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC=C2OC#CC3(CCCC3)[C@H]3C#C[C@H](O)C4=CC=C5C(=C4CC4=CN=C6C=[N+](C=C46)[C@H]3OC2=C1)C=CN[C@@H]5N,0.9829134345054626,727.88,4.87,5,9,9,149.64,True,False,2
77,CNP0008444.1,CCN[C@H]1C=C2C=CC[C@@H]3CCCC[C@@](C)(CC4=CC=C(N)N=C4)CC4=CC=CC5=C4C(=O)[C@]4(O[C@@]4(C/C(CO)=C(\C)CCC4=CC=NC(NCNC)=C4)C5=O)C(=O)OC[C@@H]1C[C@@H]23,0.982712745666504,857.11,6.89,5,12,13,181.09,False,False,3
78,CNP0493634.1,C[C@@H]1C=C[C@H]([C@@H](O)CC(=O)CCC2=CC=C3OC#CC4(CCCC4)[C@@H]4C#C[C@@H](O)C5=CC=C6C(=C5CC5=CN=C7C=[N+](C=C57)[C@@H]4OC3=C2)C=CN[C@@H]6N)[C@@H](O)C1,0.9826831817626952,751.9,4.89,5,9,6,149.64,True,False,2
79,CNP0098247.1,CCCCC[C@H](C(=O)CCC1=CC=C2OC#CC3(CCCC3)[C@H]3C#C[C@H](O)C4=CC=C5C(=C4CC4=CNC6=CN(C=C46)C3OC2=C1)C=CN[C@@H]5N)[C@H](O)[C@H]1C=C[C@H](C)CC1,0.9826699495315552,807.05,8.91,5,8,10,134.76,False,True,4
80,CNP0008526.1,C/C=C(/CNCC)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@@H](C1=CC=NC(N)=C1)[C@H](CO)C1=CC=CC(O)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9825762510299684,765.86,4.35,7,14,14,236.51,False,False,5
81,CNP0013629.1,CCN[C@H]1C=C2C=CC[C@@H]3CCCC[C@](C)(CC4=CC=C(N)N=C4)CC4=CC=CC5=C4C(=O)[C@]4(O[C@@]4(C/C=C(\C)C[C@]4(C6=CC=NC7=C6CC[C@@H](NC)N7)CCCN=C(NC)N4)C5=O)C(=O)OC[C@@H]1C[C@H]23,0.9825689792633056,964.27,7.46,6,14,10,197.28,False,False,3
82,CNP0478849.1,CNC[C@H]1CCC[C@H](CCCC(=O)[C@H](O)C(=O)CCC2=CC(OC)=C(O)C([C@@H]3C4=CC=NC(N)=C4C=C[C@@]3(CO)CC3=CC=CN3)=C2)C1,0.9825639128684998,658.84,4.71,6,9,16,170.79,False,False,3
83,CNP0484434.1,C[C@H]1C=C[C@H]([C@@H](O)CC(=O)CCC2=CC=C3OC#CC4(CCCC4)[C@H]4C#C[C@H](O)C5=CC=C6C(=C5CC5=CN=C7C=[N+](C=C57)[C@H]4OC3=C2)C=CN[C@@H]6N)CC1,0.9824966192245485,735.91,5.92,4,8,6,129.41,False,True,2
